Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
747;1;1,5146166;0.20465013;406160.8;268160.8;0,005272423;0,001846429;1045,4634;628,4358;4610,4995;5
750.04;1;1,5138551;0.20440919;406416.8;268464.8;0,004313638;0,001222852;348,8266;729,44545;4613,5448;5
753.09;1;1,5108256;0.20344924;406624.8;269140.8;0,005695695;0,00189198;980,48605;779,95327;4616,5876;5
756.14;1;1,5073161;0.20233434;405788.8;269212.8;0,003894017;0,001203678;518,41811;604,49281;4619,64;5
759.19;1;1,5113271;0.20360831;405828.8;268524.8;0,004534472;0,001418095;638,24203;686,1111;4622,6879;5
762.23;1;1,5183716;0.20583602;406924.8;268000.8;0,004687866;0,001475714;686,73268;692,88319;4625,7336;5
765.28;1;1,5112394;0.20358053;406548.8;269016.8;0,005270301;0,001852177;1052,9079;628,28868;4628,7767;5
768.34;1;1,5053549;0.2017099;405260.8;269212.8;0,005444736;0,001808903;929,02243;753,16694;4631,8423;5
771.4;1;1,4987922;0.19961332;405040.8;270244.8;0,004103584;0,001177372;330,03434;706,38485;4634,8967;5
774.44;1;1,5122368;0.20389671;406036.8;268500.8;0,00509217;0,001576548;690,53281;780,34067;4637,9369;5
777.48;1;1,5059515;0.20189996;404252.8;268436.8;0,006077962;0,002105909;1161,6877;760,7248;4640,9848;5
780.48;1;1,5014212;0.20045452;403144.8;268508.8;0,004473608;0,001475875;739,89909;630,25356;4643,9847;5
783.46;1;1,5164037;0.20521495;405972.8;267720.8;0,003136914;0,001015698;502,30402;443,83981;4646,964;5,0033
786.51;1;1,5067597;0.20215726;405596.8;269184.8;0,00321881;0,001109967;610,10746;408,31578;4650,0158;5
789.55;1;1,5042598;0.20136082;405248.8;269400.8;0,00499226;0,001724891;948,48745;633,87205;4653,053;5
792.56;1;1,510999;0.20350425;405480.8;268352.8;0,004699124;0,00139427;518,47469;760,75869;4656,0609;5
795.5;1;1,5012738;0.2004074;404972.8;269752.8;0,006871429;0,002482839;1452,467;767,0654;4658,9984;5
798.47;1;1,5021385;0.20068374;405716.8;270092.8;0,00433486;0,001392119;661,06984;643,30259;4661,9682;5
801.52;1;1,5060278;0.20192425;406652.8;270016.8;0,004977848;0,001586622;745,78996;742,49429;4665,0206;5
804.56;1;1,5151685;0.20482464;406908.8;268556.8;0,006557928;0,002144433;1083,4644;916,37935;4668,0634;5
807.57;1;1,5001909;0.20006109;405436.8;270256.8;0,005008819;0,001681063;875,97057;687,93411;4671,073;5
810.55;1;1,5007907;0.20025295;405412.8;270132.8;0,005282743;0,001595745;619,13775;856,70584;4674,0506;5
813.6;1;1,514906;0.20474163;407092.8;268724.8;0,003475048;0,001109042;531,13547;507,01041;4677,0955;5
816.65;1;1,5020542;0.20065681;404792.8;269492.8;0,005398753;0,00174012;831,77882;794,72036;4680,1544;5
819.69;1;1,5090314;0.20287964;406624.8;269460.8;0,005151099;0,001524566;557,58368;842,32905;4683,1886;5,0033
822.73;1;1,4934889;0.19791101;403792.8;270368.8;0,00395838;0,00143172;833,23093;449,71299;4686,2344;5
825.77;1;1,5122001;0.20388508;406008.8;268488.8;0,004904284;0,001843954;1136,6235;439,5978;4689,2668;5
828.82;1;1,5105537;0.20336298;405288.8;268304.8;0,005927057;0,001946043;982,04413;828,04294;4692,3197;5
831.88;1;1,5094451;0.20301104;406820.8;269516.8;0,00559525;0,001823044;907,39579;797,95294;4695,3842;5
834.9;1;1,5036234;0.2011578;405684.8;269804.8;0,004237578;0,001545528;917,38372;453,79584;4698,4029;5
837.96;1;1,5069705;0.20222437;405056.8;268788.8;0,003875315;0,001324059;716,09435;501,97123;4701,4581;5
840.99;1;1,4963827;0.19884078;404736.8;270476.8;0,004084869;0,001253692;510,38112;654,85537;4704,4899;5
844.04;1;1,5004582;0.20014661;404716.8;269728.8;0,004861153;0,001567983;748,78272;717,3544;4707,5476;5
847.09;1;1,499291;0.19977306;406860.8;271368.8;0,005448021;0,001657291;661,04833;882,0189;4710,5856;5,0033
850.13;1;1,5117446;0.20374071;406696.8;269024.8;0,005349606;0,001774839;918,68989;732,80102;4713,6343;5
853.17;1;1,4968719;0.19899775;405976.8;271216.8;0,004602005;0,001498325;729,96195;676,36282;4716,6732;5
856.24;1;1,5056924;0.20181744;407236.8;270464.8;0,004941446;0,00165741;871,39224;673,01114;4719,7368;5
859.28;1;1,4952442;0.19847525;406336.8;271752.8;0,00382132;0,001266392;641,03389;546,38855;4722,7845;5
862.33;1;1,508538;0.20272287;407716.8;270272.8;0,003946376;0,001267386;611,03919;579,51551;4725,8266;5
865.36;1;1,5005679;0.20018168;405880.8;270484.8;0,004272772;0,001444694;764,41873;577,65195;4728,8599;5
868.42;1;1,5022299;0.20071293;405284.8;269788.8;0,004145793;0,001283895;548,86712;648,74032;4731,9178;5,0033
871.46;1;1,5043849;0.20140072;408128.8;271292.8;0,004572037;0,001422679;625,10586;712,13482;4734,9578;5,0033
874.5;1;1,4977834;0.19929007;407056.8;271772.8;0,004465172;0,001472056;740,57635;641,83625;4738,0029;5
877.54;1;1,5063565;0.20202891;407036.8;270212.8;0,004258662;0,001350206;626,89358;640,61637;4741,0441;5
880.67;1;1,5045804;0.20146304;407844.8;271068.8;0,003833791;0,001306094;706,35968;506,62456;4744,1718;5,0033
883.69;1;1,500662;0.20021178;407136.8;271304.8;0,005300411;0,001894162;1097,3949;619,277;4747,1878;5,0033
886.63;1;1,5033085;0.20105732;407848.8;271300.8;0,00451947;0,001586003;898,31546;555,12801;4750,1307;5
889.6;1;1,5146849;0.20467174;408620.8;269772.8;0,005052084;0,001850043;1115,6774;516,81761;4753,0982;5
892.65;1;1,5134329;0.20427554;407356.8;269160.8;0,0041398;0,001266606;537,48385;644,9379;4756,1482;5
895.7;1;1,5061414;0.20196043;407496.8;270556.8;0,005871291;0,001798094;751,53768;929,19081;4759,2015;5
898.74;1;1,4976395;0.19924393;407580.8;272148.8;0,005021034;0,001558041;666,61866;796,47669;4762,2379;5
901.78;1;1,5008434;0.20026981;408560.8;272220.8;0,004180817;0,001469041;833,8068;516,12918;4765,278;5
904.82;1;1,4993162;0.19978114;404348.8;269688.8;0,003419636;0,001260458;754,1718;354,02699;4768,3258;5
907.87;1;1,5000354;0.20001132;407140.8;271420.8;0,004817647;0,001426781;504,45835;804,23767;4771,3675;5
910.91;1;1,5086032;0.20274359;407800.8;270316.8;0,004569543;0,001395087;580,98613;722,56334;4774,4085;5
913.95;1;1,508585;0.2027378;406552.8;269492.8;0,004701769;0,001527464;754,06926;674,99333;4777,4505;5
917.01;1;1,5094739;0.20302019;407184.8;269752.8;0,004407722;0,001288664;443,58339;730,81872;4780,5133;5
920.05;1;1,5057024;0.20182061;406528.8;269992.8;0,00516305;0,001670943;814,44842;751,35315;4783,5506;5
923.08;1;1,5132666;0.20422291;407762.4;269458.4;0,006035277;0,002210527;1329,9831;618,44393;4786,5843;5
929.07;1;1,4982089;0.19942643;405850.4;270890.4;0,005246068;0,001740481;885,26205;742,01527;4792,5718;5
932.13;1;1,5042098;0.20134486;406910.4;270514.4;0,006605494;0,002013481;821,72718;1054,8588;4795,6273;5
935.18;1;1,4986423;0.19956531;405326.4;270462.4;0,004691733;0,001648243;926,5314;578,54377;4798,6828;5
938.23;1;1,5059559;0.20190136;406786.4;270118.4;0,003897421;0,001493159;938,92515;316,18841;4801,731;5
941.26;1;1,5010845;0.20034689;405266.4;269982.4;0,00414172;0,001342034;649,47021;606,38968;4804,7607;5
944.31;1;1,5038704;0.2012366;406746.4;270466.4;0,006110649;0,00184818;730,64842;985,75544;4807,8087;5
947.32;1;1,5037249;0.20119019;406442.4;270290.4;0,003339327;0,001117609;582,868;458,29636;4810,8248;5
950.39;1;1,5018875;0.20060355;406438.4;270618.4;0,005933951;0,001851388;812,23532;922,35544;4813,8984;5
953.44;1;1,5008065;0.20025799;407166.4;271298.4;0,005157458;0,001906268;1152,87;528,31136;4816,9412;5
956.48;1;1,4972345;0.19911405;405610.4;270906.4;0,00411755;0,001339607;651,26885;604,85297;4819,9798;5
959.52;1;1,4970645;0.19905952;405534.4;270886.4;0,003931281;0,00146322;887,54743;393,10502;4823,0155;5
962.57;1;1,5012026;0.20038465;405442.4;270078.4;0,006182735;0,002035501;1021,4943;879,91515;4826,0709;5
965.62;1;1,5034616;0.20110619;407742.4;271202.4;0,004491073;0,001553077;859,94935;573,70686;4829,1225;5
968.66;1;1,5034702;0.20110893;406734.4;270530.4;0,003482154;0,001313054;811,82812;317,83993;4832,157;5
971.71;1;1,5096467;0.20307509;407946.4;270226.4;0,006556164;0,002391854;1431,3127;691,59911;4835,208;5
974.75;1;1,497691;0.19926045;406830.4;271638.4;0,003599588;0,001126752;495,13186;562,9699;4838,2569;5
977.77;1;1,5023971;0.20076633;406642.4;270662.4;0,005516858;0,001754396;814,44842;833,02501;4841,2639;5
980.84;1;1,5079452;0.20253441;405930.4;269194.4;0,003724014;0,001338501;781,84397;416,09614;4844,3439;5
983.88;1;1,5022774;0.20072812;406862.4;270830.4;0,0037353;0,001239221;634,91872;524,25609;4847,3847;5
986.92;1;1,5031286;0.20099989;406846.4;270666.4;0,004067853;0,001523034;934,59344;387,23866;4850,4213;5
990;1;1,5033916;0.20108383;406394.4;270318.4;0,003898873;0,001294729;664,72918;544,01961;4853,499;5,0033
993.03;1;1,4964948;0.19887675;405242.4;270794.4;0,002969574;0,000970894;476,50767;432,84896;4856,529;5
996.08;1;1,4985446;0.19953399;404850.4;270162.4;0,003717813;0,001203961;578,95692;547,70795;4859,5855;5
999.12;1;1,5014549;0.2004653;405366.4;269982.4;0,00430188;0,001503853;840,7235;533,69321;4862,6271;5
1002.15;1;1,5004028;0.20012886;405310.4;270134.4;0,003815776;0,001262398;639,22175;538,94382;4865,6548;5
1005.17;1;1,5022668;0.2007247;406126.4;270342.4;0,004509629;0,001565042;867,24494;570,37376;4868,6726;5
1008.14;1;1,5009816;0.20031399;404914.4;269766.4;0,004663484;0,001536459;771,04143;662,28426;4871,6473;5
1011.18;1;1,496593;0.19890828;405538.4;270974.4;0,003834078;0,001303832;693,87287;516,68;4874,6801;5
1014.24;1;1,5027019;0.20086368;404218.4;268994.4;0,003805393;0,001428592;873,45139;355,2001;4877,7461;5
1017.28;1;1,5053196;0.20169866;405446.4;269342.4;0,005544753;0,001957054;1112,5498;661,84389;4880,7814;5
1020.33;1;1,5129094;0.2041098;406522.4;268702.4;0,003759343;0,001141872;470,95364;590,6772;4883,8354;5
1023.38;1;1,4927996;0.19768921;404110.4;270706.4;0,002936626;0,001012363;548,03082;385,76677;4886,8858;5
1026.42;1;1,4959868;0.19871371;403034.4;269410.4;0,004414138;0,001550877;865,48535;545,17683;4889,9222;5
1029.47;1;1,4973523;0.19915183;403330.4;269362.4;0,004602626;0,001590478;866,01514;592,48779;4892,9678;5
1032.51;1;1,5078243;0.20249596;403690.4;267730.4;0,003977405;0,001273009;602,01883;582,53851;4896,0085;5
1035.57;1;1,5095242;0.20303618;404918.4;268242.4;0,005549001;0,002037883;1219,906;564,99518;4899,0717;5
1038.62;1;1,5025485;0.20081468;403750.4;268710.4;0,005347805;0,002056205;1287,2986;425,03856;4902,1214;5
1041.67;1;1,501895;0.20060593;403262.4;268502.4;0,004718897;0,001599366;845,52259;628,30424;4905,1731;5
1044.72;1;1,5029705;0.20094942;404170.4;268914.4;0,004215979;0,001312091;569,35831;652,31076;4908,2193;5,0033
1047.76;1;1,5044499;0.20142144;404622.4;268950.4;0,004040628;0,001427048;809,91193;481,62687;4911,2633;5
1050.82;1;1,5025957;0.20082975;404526.4;269218.4;0,004277122;0,00133747;589,00141;658,48446;4914,3193;5
1053.87;1;1,4964243;0.19885413;401422.4;268254.4;0,003358332;0,001095068;529,04274;487,28545;4917,3718;5
1056.92;1;1,4989759;0.19967215;402802.4;268718.4;0,005357341;0,001673439;725,41299;829,56053;4920,4186;5,0033
1059.96;1;1,5046373;0.2014812;403890.4;268430.4;0,004684082;0,001762345;1079,6913;428,24707;4923,4602;5
1063;1;1,4991328;0.19972241;403150.4;268922.4;0,005558054;0,001938796;1072,6665;694,33389;4926,5048;5
1066.02;1;1,4999955;0.19999857;403394.4;268930.4;0,00567563;0,001863562;923,67286;810,09739;4929,5182;5,0033
1069;1;1,5004058;0.20012983;402298.4;268126.4;0,00414281;0,001516382;895,42144;438,10501;4932,5016;5
1072.04;1;1,4968934;0.19900465;402434.4;268846.4;0,003631845;0,001256528;683,76604;465,6446;4935,5454;5
1075.09;1;1,4898276;0.19673154;401178.4;269278.4;0,005583776;0,001772943;788,65399;859,26687;4938,5854;5,0033
1078.13;1;1,4920828;0.19745845;403910.4;270702.4;0,00399334;0,001295684;618,1262;594,36764;4941,6292;5,0033
1081.18;1;1,4970766;0.19906343;403130.4;269278.4;0,004347956;0,001523981;848,19809;539,09554;4944,6774;5,0033
1084.23;1;1,5061052;0.20194891;404278.4;268426.4;0,004797385;0,001528423;713,52147;711,7665;4947,729;5
1087.26;1;1,503572;0.20114142;403586.4;268418.4;0,005658272;0,002028733;1172,0212;642,44118;4950,762;5
1090.31;1;1,5071572;0.20228377;405742.4;269210.4;0,004692272;0,00147993;676,35099;707,87946;4953,816;5
1093.35;1;1,5047978;0.20153235;402970.4;267790.4;0,003376675;0,001151161;615,97258;439,91918;4956,8551;5
1096.4;1;1,4900177;0.19679287;401706.4;269598.4;0,003898379;0,00134212;718,80023;514,59758;4959,9034;5
1099.44;1;1,4959229;0.1986932;401838.4;268622.4;0,004874809;0,001632898;836,22007;673,63821;4962,9382;4,99
1102.44;1;1,4954526;0.19854219;402262.4;268990.4;0,005151305;0,00160321;680,02091;807,32205;4965,9426;5
1105.53;1;1,4883333;0.19624915;401746.4;269930.4;0,00456035;0,001560313;825,2127;613,71727;4969,0319;5
1108.54;1;1,5030751;0.20098281;404329.6;269001.6;0,005153237;0,001707301;867,70809;719,2391;4972,044;5
1114.58;1;1,4979378;0.19933956;403001.6;269037.6;0,00404451;0,001294321;600,68701;605,69886;4978,0791;5
1117.61;1;1,4978281;0.1993044;401929.6;268341.6;0,00395068;0,001281834;614,10965;576,93289;4981,1097;5
1120.66;1;1,4976055;0.19923302;403277.6;269281.6;0,0034069;0,001224414;706,99992;390,38215;4984,1644;5
1123.7;1;1,4932183;0.19782396;403553.6;270257.6;0,004819329;0,001742563;1012,9684;548,29027;4987,2;5
1126.75;1;1,4975329;0.19920974;402317.6;268653.6;0,00581459;0,001956756;1014,1444;793,40504;4990,2577;5
1129.79;1;1,4898276;0.19673152;401117.6;269237.6;0,004324483;0,001521786;843,72191;538,54949;4993,2895;5
1132.83;1;1,5082089;0.20261824;404057.6;267905.6;0,004841663;0,001529654;700,78052;723,71388;4996,3305;5,0033
1135.89;1;1,4970483;0.19905435;401085.6;267917.6;0,004042319;0,001327216;651,39986;577,94271;4999,388;5
1138.94;1;1,5136083;0.20433107;404777.6;267425.6;0,004047561;0,001387279;757,51641;510,81808;5002,4364;5
1141.99;1;1,4907147;0.19701762;400849.6;268897.6;0,004462489;0,001416454;630,14073;685,02717;5005,4855;5
1144.99;1;1,5005308;0.20016984;399125.6;265989.6;0,005861577;0,002155788;1270,3812;602,36718;5008,489;5
1147.96;1;1,4957321;0.19863194;399105.6;266829.6;0,004063822;0,0014522;822,54456;472,38591;5011,4654;5
1151.02;1;1,4977773;0.19928811;400813.6;267605.6;0,003931147;0,001374451;758,01964;487,02453;5014,5256;5
1154.08;1;1,4947163;0.19830565;401369.6;268525.6;0,003638978;0,001065427;337,03544;613,62457;5017,5811;5,0033
1157.07;1;1,5013245;0.20042363;402609.6;268169.6;0,005298486;0,001853628;1030,2932;651,74774;5020,5692;5
1160.04;1;1,4901823;0.19684596;399925.6;268373.6;0,004288596;0,001507558;832,17626;533,54829;5023,5433;5
1163.09;1;1,4937862;0.19800662;403097.6;269849.6;0,004541634;0,001747515;1091,6573;372,89498;5026,5931;5
1166.14;1;1,5029276;0.20093574;403093.6;268205.6;0,00302859;0,001142739;700,58896;273,51539;5029,6446;5
1169.2;1;1,4937644;0.19799963;399769.6;267625.6;0,003462765;0,00133991;834,85834;269,30693;5032,6941;5
1172.23;1;1,4920532;0.19744892;400069.6;268133.6;0,004695521;0,001806957;1120,1436;385,25951;5035,7329;5
1175.28;1;1,4899091;0.19675783;399065.6;267845.6;0,004839583;0,001770246;1031,7071;526,72742;5038,7788;5
1178.31;1;1,4859135;0.19546679;396497.6;266837.6;0,005394866;0,001755394;819,47409;796,50905;5041,8085;5
1181.33;1;1,4843837;0.19497139;398921.6;268745.6;0,004705342;0,001694474;963,81095;551,48446;5044,8312;5
1184.31;1;1,5050093;0.20159978;401749.6;266941.6;0,004683626;0,001547157;778,42119;650,07213;5047,8175;5
1187.31;1;1,4926044;0.19762638;400981.6;268645.6;0,004773364;0,001655282;897,86809;613,39275;5050,808;5,0033
1190.3;1;1,4890991;0.19649645;399265.6;268125.6;0,005574294;0,001795957;827,37174;835,88516;5053,7972;5,0033
1193.43;1;1,4928926;0.19771916;401781.6;269129.6;0,004442921;0,001488178;759,30846;618,72414;5056,9293;5
1196.49;1;1,4965744;0.19890231;400533.6;267633.6;0,004415323;0,001599812;927,03494;489,65112;5059,9873;5
1199.54;1;1,499341;0.19978906;402233.6;268273.6;0,004756239;0,001548359;749,92622;688,52693;5063,0366;5,0033
1202.59;1;1,4935868;0.1979425;399829.6;267697.6;0,004461754;0,001493756;758,31509;617,83853;5066,0882;5
1205.64;1;1,500012;0.20000383;401297.6;267529.6;0,004197113;0,001382747;686,78963;592,21017;5069,144;5
1208.68;1;1,4899195;0.19676117;400069.6;268517.6;0,004036798;0,00130954;616,28421;598,49441;5072,1831;5
1211.73;1;1,4979084;0.19933013;400189.6;267165.6;0,003505193;0,001114768;505,1574;526,42357;5075,2285;5
1214.74;1;1,4993606;0.19979533;400505.6;267117.6;0,003523567;0,001235333;684,37287;430,94728;5078,2388;5
1217.71;1;1,4889501;0.19644833;400577.6;269033.6;0,004982336;0,001575608;689,96618;771,81921;5081,2128;5
1220.71;1;1,4936721;0.19796993;398633.6;266881.6;0,004698251;0,001765733;1063,5488;444,63018;5084,2103;5
1223.69;1;1,5000943;0.20003018;400785.6;267173.6;0,003448996;0,001215699;679,70713;414,76955;5087,1874;5,0033
1226.74;1;1,4965761;0.19890284;398977.6;266593.6;0,004221987;0,001535144;890,16353;460,26852;5090,2371;5
1229.78;1;1,4909551;0.19709511;399041.6;267641.6;0,006128314;0,001922213;820,80069;952,43687;5093,279;5
1232.81;1;1,5002666;0.20008529;400741.6;267113.6;0,005485198;0,001623728;564,25211;901,28205;5096,3212;5
1235.88;1;1,4945963;0.19826708;398509.6;266633.6;0,004852503;0,001694545;925,33814;605,05133;5099,3795;5
1238.92;1;1,4935785;0.19793983;398381.6;266729.6;0,005631723;0,001740165;709,28947;886,55739;5102,4223;5
1241.97;1;1,4967755;0.19896682;398641.6;266333.6;0,006555459;0,002180161;1092,7511;909,74868;5105,4675;5
1245.02;1;1,4996894;0.19990059;399765.6;266565.6;0,003891435;0,001346673;729,83529;491,53004;5108,519;5
1248.06;1;1,4898648;0.19674352;398189.6;267265.6;0,003233045;0,001106213;580,75966;429,44098;5111,5602;5
1251.11;1;1,4901389;0.19683195;400569.6;268813.6;0,003218378;0,000958598;328,48744;537,10169;5114,6131;5
1254.17;1;1,4972824;0.19912941;400429.6;267437.6;0,005184502;0,001878129;1088,0858;573,9609;5117,6723;5
1257.22;1;1,4887624;0.19638772;398341.6;267565.6;0,004587546;0,001520337;748,05704;653,68834;5120,7192;5,0033
1260.26;1;1,4929573;0.19773998;399553.6;267625.6;0,003857152;0,001399367;808,93236;429,52377;5123,7639;5,0033
1263.3;1;1,4916439;0.19731708;400717.6;268641.6;0,00361463;0,001186275;576,68015;523,75397;5126,8036;5
1266.34;1;1,494359;0.1981908;401285.6;268533.6;0,004390354;0,001476367;759,50978;603,41104;5129,8421;5
1269.39;1;1,4984081;0.19949028;399861.6;266857.6;0,005148523;0,001807548;1001,2517;627,88534;5132,8937;5
1272.44;1;1,4885391;0.19631561;399353.6;268285.6;0,005475581;0,001687461;672,59233;877,37082;5135,9395;5
1275.47;1;1,490783;0.19703964;399633.6;268069.6;0,004248742;0,001407098;695,43783;605,04692;5138,9776;5
1278.52;1;1,4902581;0.1968704;399385.6;267997.6;0,003140017;0,001128359;642,68326;364,52709;5142,0265;5,0033
1281.58;1;1,5006411;0.20020509;400745.6;267049.6;0,00511326;0,001727415;901,11634;683,67114;5145,083;5
1284.62;1;1,4935921;0.1979442;396897.6;265733.6;0,004596831;0,001634052;912,41316;543,77937;5148,1206;5
1287.68;1;1,4954342;0.19853628;398541.6;266505.6;0,003598847;0,001193467;593,51907;503,80949;5151,183;5
1290.71;1;1,4998242;0.19994374;399273.6;266213.6;0,004751028;0,00144452;565,22011;754,39925;5154,212;5,0033
1293.77;1;1,4982764;0.19944805;398464.8;265948.8;0,004354661;0,001401577;653,10064;638,33116;5157,2745;5
1299.85;1;1,4936464;0.19796166;397388.8;266052.8;0,003791934;0,00139876;821,64064;391,92743;5163,3539;5
1302.92;1;1,4950921;0.19842639;397360.8;265776.8;0,00513063;0,001742804;905,62784;681,85499;5166,4196;5
1305.95;1;1,4943233;0.19817933;399176.8;267128.8;0,005201521;0,001840898;1027,6195;625,85053;5169,4526;5
1309;1;1,4925547;0.19761038;397008.8;265992.8;0,003926504;0,001252002;561,05456;590,21503;5172,5038;5
1312.02;1;1,4880408;0.19615465;396968.8;266772.8;0,00363212;0,001175555;543,93627;538,87785;5175,5174;5
1315;1;1,49402;0.1980818;398336.8;266620.8;0,004243782;0,001384592;662,28024;614,05175;5178,5021;5
1318.05;1;1,4945907;0.19826526;397980.8;266280.8;0,006375237;0,002134057;1079,2887;876,72218;5181,5457;5
1321.09;1;1,4895673;0.19664756;397268.8;266700.8;0,003399241;0,001067438;453,96035;526,82023;5184,5893;5
1324.13;1;1,4982831;0.19945021;398280.8;265824.8;0,005257806;0,001744487;870,94432;729,57705;5187,6316;5,0033
1327.17;1;1,4885268;0.19631165;398092.8;267440.8;0,00396512;0,001254748;546,64065;610,45848;5190,6814;5
1330.22;1;1,4828103;0.1944612;396836.8;267624.8;0,003720513;0,001284459;678,47673;491,47216;5193,7271;5
1333.26;1;1,4834016;0.19465302;395588.8;266676.8;0,002919192;0,000975149;481,40535;412,4205;5196,7631;5
1336.31;1;1,4966576;0.19892901;398704.8;266396.8;0,004019977;0,001209179;446,11707;650,49178;5199,8111;5
1339.35;1;1,48387;0.19480488;398372.8;268468.8;0,004209294;0,001434913;743,9761;573,2403;5202,8493;5
1342.36;1;1,498482;0.19951394;401168.8;267716.8;0,005569869;0,001911018;1023,6015;723,61561;5205,8566;5
1345.45;1;1,4816583;0.19408727;397796.8;268480.8;0,003538519;0,001236617;668,17962;455,79918;5208,9488;5
1348.5;1;1,492323;0.19753578;400516.8;268384.8;0,004718221;0,001610087;848,12578;630,10264;5211,9989;5
1351.54;1;1,4908751;0.19706934;400032.8;268320.8;0,005250089;0,001991752;1215,7112;477,36499;5215,0424;5
1354.6;1;1,5009699;0.20031024;401756.8;267664.8;0,003326471;0,001116061;576,38876;452,13371;5218,1008;5
1357.63;1;1,4863688;0.19561409;399352.8;268676.8;0,005836763;0,001883107;866,55281;879,34925;5221,1308;5
1360.68;1;1,4948513;0.198349;401356.8;268492.8;0,00403198;0,001289029;590,85776;606,8117;5224,1806;5
1363.73;1;1,4934858;0.19791002;400392.8;268092.8;0,004039935;0,001486736;877,31814;425,256;5227,2302;5
1366.8;1;1,4882314;0.19621623;398644.8;267864.8;0,003763842;0,001155867;453,02735;605,20557;5230,3029;5,0033
1369.83;1;1,4954145;0.19852995;401256.8;268324.8;0,004335699;0,001367345;603,31087;665,177;5233,3272;5
1372.87;1;1,4959992;0.1987177;401000.8;268048.8;0,003190586;0,001132279;638,13757;380,6077;5236,3766;5
1375.92;1;1,4959211;0.19869263;402104.8;268800.8;0,00458438;0,001533872;784,25506;635,40154;5239,4229;5
1378.96;1;1,4876617;0.19603216;399384.8;268464.8;0,004869295;0,001611641;791,588;699,29361;5242,4633;5,0033
1382.02;1;1,4917011;0.1973355;399108.8;267552.8;0,003912053;0,001342573;711,50545;514,62003;5245,5167;5,0033
1385.07;1;1,4883564;0.19625662;399124.8;268164.8;0,005052506;0,001869171;1104,5635;527,20479;5248,571;5
1388.13;1;1,4978088;0.19929819;400832.8;267612.8;0,003803017;0,001266999;641,62156;527,44078;5251,6295;5
1391.19;1;1,4898445;0.19673698;398796.8;267676.8;0,004087625;0,001479498;849,67549;462,71854;5254,6959;5
1394.22;1;1,4847749;0.19509812;399292.8;268924.8;0,004370661;0,001538184;845,99343;549,55982;5257,726;5
1397.27;1;1,4869116;0.19578966;400616.8;269428.8;0,005626947;0,001689304;595,65986;937,60925;5260,7733;5
1400.28;1;1,5023818;0.20076144;402188.8;267700.8;0,004385302;0,001295886;452,07669;721,12998;5263,7782;5
1403.21;1;1,4829077;0.19449282;398084.8;268448.8;0,004551741;0,001581362;847,37923;593,66283;5266,7108;5
1406.19;1;1,4877341;0.19605555;397636.8;267276.8;0,003424765;0,001137142;560,08888;486,65023;5269,6899;5
1409.23;1;1,4936863;0.19797449;399436.8;267416.8;0,003938446;0,001320206;671,31182;543,30838;5272,7278;5
1412.28;1;1,4883873;0.19626659;399424.8;268360.8;0,00514931;0,001517882;481,7542;870,18874;5275,7814;5
1415.33;1;1,4874288;0.19595687;398548.8;267944.8;0,005483785;0,00179279;853,39583;804,15477;5278,8329;5
1418.39;1;1,483104;0.19455649;398724.8;268844.8;0,003270033;0,001163098;648,72388;400,05333;5281,8962;5
