Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
825.03;1;1,7743876;0.27912018;146687.2;82669.2;0,006521042;0,001805059;312,65384;247,50162;3451,8647;5
830.72;1;1,7726082;0.27865754;146391.2;82585.2;0,005690205;0,001532109;253,82796;223,10488;3457,5579;5
836.4;1;1,7828725;0.28131814;148205.2;83127.2;0,005168184;0,001606756;319,48478;161,10409;3463,2398;5,0033
842.17;1;1,7579848;0.27483284;146653.2;83421.2;0,006161863;0,001679606;280,83297;244,90213;3469,0066;5
847.85;1;1,7736401;0.27892593;147097.2;82935.2;0,004904651;0,001323223;221,16391;192,47966;3474,686;5
853.53;1;1,7669591;0.27718483;146709.2;83029.2;0,005249897;0,00133579;197,82555;219,82337;3480,3631;5
859.22;1;1,7747243;0.27920766;147265.2;82979.2;0,005852532;0,001684202;307,69602;211,70784;3486,0526;5
864.86;1;1,7708988;0.27821253;147493.2;83287.2;0,006311663;0,001932718;376,47087;207,17854;3491,6968;5
870.54;1;1,7843401;0.28169695;148509.2;83229.2;0,007476236;0,001976897;325,87082;297,07734;3497,3725;5
876.21;1;1,7754485;0.27939574;147737.2;83211.2;0,006137677;0,001687169;291,67357;236,13377;3503,0436;5
881.88;1;1,7608085;0.27557454;146797.2;83369.2;0,004718635;0,001362403;247,43697;173,68514;3508,7127;5
887.54;1;1,7701936;0.2780288;146797.2;82927.2;0,005881086;0,00151879;233,40906;241,90646;3514,3712;5
893.23;1;1,7663045;0.2770138;146909.2;83173.2;0,00604707;0,001721819;308,52143;224,88313;3520,0635;5
898.92;1;1,7611863;0.27567365;146751.2;83325.2;0,006769884;0,001603957;188,10747;301,96375;3525,7502;5,0033
904.59;1;1,7720916;0.27852312;147043.2;82977.2;0,005328778;0,00160367;306,47194;179,85901;3531,4222;5
910.35;1;1,7706198;0.27813987;147275.2;83177.2;0,005843868;0,001618781;281,0956;223,96381;3537,1831;5
916.12;1;1,751243;0.27305585;145961.2;83347.2;0,005812347;0,00166757;297,26154;218,42691;3542,957;5
921.8;1;1,7603776;0.27546145;146714.8;83342.8;0,004677828;0,001406643;267,01429;161,36979;3548,6301;5
930.52;1;1,7666368;0.27710064;146900.8;83152.8;0,006051602;0,001590145;251,97159;246,55778;3557,3501;5
936.19;1;1,7758225;0.27949283;146886.8;82714.8;0,007066614;0,0017524;247,46079;298,19774;3563,0244;5
